_id,CD_DISCENTE,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,ANO_NASCIMENTO,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
761,348977,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PARATIBE,PAULISTA,PE,M,1990,S,L2,"",ENSINO MEDIO,N
762,348966,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM PAULISTA,PAULISTA,PE,M,1994,S,L2,"",ENSINO MEDIO,N
763,348347,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JANGA,PAULISTA,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
764,350303,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JANGA,PAULISTA,PE,M,2002,S,L5,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
765,348407,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MARANGUAPE I,PAULISTA,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
766,349967,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JANGA,PAULISTA,PE,M,2003,S,L1,"",SUPERIOR INCOMPLETO,N
767,349305,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MARANGUAPE II,PAULISTA,PE,M,2003,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
768,348311,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,POMBOS,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
769,350350,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,2000,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
770,348380,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANCHO,RECIFE,PE,F,2001,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
771,348426,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
772,348171,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,2001,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
773,349519,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PINA,RECIFE,PE,F,2001,S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
774,348949,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,2001,S,L2,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
775,348422,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
776,348313,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
777,349399,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
778,348957,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,F,2002,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
779,348974,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,2002,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
780,348976,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L2,ENSINO MEDIO,ENSINO SUPERIOR,N
781,349533,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,2002,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
782,348155,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
783,348382,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,"",SUPERIOR INCOMPLETO,N
784,348330,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,"",ENSINO SUPERIOR,N
785,348396,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GUABIRABA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
786,347473,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
787,348359,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
788,348047,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CORREGO DO JENIPAPO,RECIFE,PE,F,2003,N,A0,"",SUPERIOR INCOMPLETO,N
789,348360,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
790,349541,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,2003,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
791,349963,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,F,2003,S,L1,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
792,350336,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,F,2003,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
793,348955,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
794,349491,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TORROES,RECIFE,PE,F,2003,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
795,349980,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AFOGADOS,RECIFE,PE,F,2003,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
796,349964,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,2003,S,L1,ENSINO SUPERIOR,ENSINO MEDIO,N
797,349553,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,1984,S,L6,"","",N
798,259844,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANCHO,RECIFE,PE,M,1985,N,A0,"","",N
799,349521,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,FUNDAO,RECIFE,PE,M,1990,S,L6,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
800,226786,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,M,1991,N,A0,"","",N
801,348319,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,1993,N,A0,"",ENSINO SUPERIOR,N
802,349534,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,1994,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
803,266049,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,1996,N,A0,"","",N
804,349518,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,1997,S,L6,ENSINO SUPERIOR,ENSINO FUNDAMENTAL,N
805,321169,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SOLEDADE,RECIFE,PE,M,1998,N,A0,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,N
806,348951,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,NOVA DESCOBERTA,RECIFE,PE,M,1998,S,L2,"",ANALFABETO,N
807,318907,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TORROES,RECIFE,PE,M,1999,S,L1,ENSINO MEDIO,APERFEICOAMENTO,N
808,349543,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,2000,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
809,348964,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,2000,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
810,348965,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,2000,S,L2,"",SUPERIOR INCOMPLETO,N
811,348959,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,2000,S,L2,"",ENSINO MEDIO,N
812,348377,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
813,339332,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,2001,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
814,328802,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,2001,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
815,327686,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,2001,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
816,348391,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
817,348340,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
818,348970,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ILHA JOANA BEZERRA,RECIFE,PE,M,2001,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
819,349965,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,M,2001,S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
820,325758,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,M,2001,S,L6,ENSINO MEDIO,APERFEICOAMENTO,N
821,340865,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,2001,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
822,348971,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,2001,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
823,346178,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
824,348010,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
825,348357,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
826,348356,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
827,348349,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
828,348350,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
829,348370,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
830,348355,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANTANA,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
831,348365,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
832,347837,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MONTEIRO,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
833,348318,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
834,348334,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
835,348430,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BARRO,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
836,350338,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L5,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
837,348940,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MACAXEIRA,RECIFE,PE,M,2002,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
838,349228,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
839,349527,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CAMPO GRANDE,RECIFE,PE,M,2002,S,L6,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
840,350063,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,2002,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
841,348942,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COQUEIRAL,RECIFE,PE,M,2002,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
842,347333,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
843,348312,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
844,348320,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
845,348351,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
846,348289,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
847,348353,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2003,N,A0,"",ENSINO SUPERIOR,N
848,348348,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
849,348329,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
850,348368,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PARNAMIRIM,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
851,348420,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GRACAS,RECIFE,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
852,348322,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
853,348384,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CASA FORTE,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
854,348109,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2003,N,A0,"",ENSINO MEDIO,N
855,348418,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
856,348431,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2003,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
857,348331,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
858,347298,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PARNAMIRIM,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
859,348245,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
860,347011,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MONTEIRO,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
861,348375,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
862,348324,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MONTEIRO,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
863,348341,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,2003,N,A0,"",ENSINO SUPERIOR,N
864,348414,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
865,350278,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANCHO,RECIFE,PE,M,2003,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
866,345852,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JIQUIA,RECIFE,PE,M,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
867,349535,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L6,ENSINO SUPERIOR,ENSINO MEDIO,N
868,350337,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L5,"",ENSINO MEDIO,N
869,350334,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JIQUIA,RECIFE,PE,M,2003,S,L5,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
870,349784,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
871,348981,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,M,2003,S,L2,"",SEGUNDO GRAU INCOMPLETO,N
872,350351,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,2003,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
873,348270,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TORRE,RECIFE,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
874,350344,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SAO JOSE,RECIFE,PE,M,2004,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
875,347749,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,SAO LOURENÇO DA MATA,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
876,349981,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CAPIBARIBE,SAO LOURENÇO DA MATA,PE,M,1997,S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
877,348112,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,LAGOA DA VACA,SURUBIM,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
878,347690,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BELA VISTA,VITORIA DE SANTO ANTAO,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
879,350343,2021,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BELA VISTA,VITORIA DE SANTO ANTAO,PE,F,2003,S,L5,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
